[0, 0, 0.0003614022406938923, 0.003215434083601286, 0.003401360544217687, 0, 0, 0, 0, 0, 0, 0, 0, 0.0012077294685990338, 0.0027472527472527475, 0, 0, 0, 0, 0, 0, 0, 0.0012953367875647669, 0.00019968051118210862, 0, 0, 0, 0, 0, 0, 0.0009689922480620155, 0.001697792869269949, 0, 0, 0, 0, 0, 0, 0, 2.0407746780677945e-05, 0, 0, 0, 0, 0, 0, 3.5741091532935415e-05, 0, 0.0004158004158004158, 0.000683526999316473, 0, 0, 0, 0, 0.0003937007874015748, 0, 0, 0, 2.0058571027400007e-05, 0.00022256843979523704, 8.934953538241601e-05, 0, 0, 0, 0, 1.8610537286211452e-05, 0, 0, 0, 0, 0, 0.0008278145695364238, 0.0028653295128939827, 0, 0, 0.0024691358024691358, 0, 0, 0, 0, 0, 0, 0.00025793139025019347, 0.001697792869269949, 7.254788160185723e-05, 0.001976284584980237, 0, 0.0014347202295552368, 0.0024096385542168677, 0, 0, 0, 0, 0, 0, 0, 9.636696540425942e-05, 0.002717391304347826, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0030959752321981426, 0, 0, 0, 0, 0, 0, 0, 0.00032351989647363315, 0, 0, 0, 0, 0, 0, 0, 0.0007541478129713424, 0, 0.0015625, 0, 0, 0, 3.879276902785321e-05, 0, 0, 0, 2.512625945375512e-05, 0, 0.002232142857142857, 0, 0, 0.002136752136752137, 0, 1.9124115509657678e-05, 0, 0, 0.00909090909090909, 0, 0, 0.002421307506053269, 0, 0, 0, 0.00023073373327180433, 0, 0, 0, 0, 0, 2.3010722996916562e-05, 0, 0, 0.00819672131147541, 0, 0, 0, 0, 0, 0, 0.0008960573476702509, 0.0001934984520123839, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0040650406504065045, 0, 0, 0, 0.0003002101471029721, 7.39863865048831e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0.0003614022406938923, 0, 0, 0, 0.0009950248756218905, 0, 0, 0, 0, 0, 0, 0, 0, 0.004132231404958678, 0, 0, 0, 0, 0, 0, 0, 0, 0.0032679738562091504, 0, 0, 0, 0.0011918951132300357, 0, 0, 0, 0, 0.003968253968253968, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.595699543346158e-05, 0, 0.0006418485237483953, 0.004098360655737705, 0.004975124378109453, 0, 0, 0, 0, 0, 0.0029411764705882353, 0, 0, 0.004291845493562232, 0.0024630541871921183, 0, 0, 0, 0, 0.002197802197802198, 0, 0, 0, 0.004032258064516129, 0, 0.004405286343612335, 0, 0.0033003300330033004, 0.004310344827586207, 0.0035714285714285713, 0.0035714285714285713, 0.004132231404958678, 0.0029498525073746312, 0, 0.002824858757062147, 0.00303951367781155, 4.147484550620049e-05, 0.003401360544217687, 0.00022598870056497175, 0, 0.003663003663003663, 0.004329004329004329, 0.001669449081803005, 0.0035842293906810036, 0.0035211267605633804, 0, 0.0038022813688212928, 0, 0.0031746031746031746, 0, 0.0007251631617113851, 0.004132231404958678, 0, 0]
[0.003215434083601286, 0, 0, 0, 0.003355704697986577, 0, 0, 0, 0, 0, 0.0015360983102918587, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001182033096926714, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0010395010395010396, 0, 0, 0, 0, 0, 0.00273224043715847, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0027624309392265192, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0.003401360544217687, 0, 0.0009950248756218905, 0.003355704697986577, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0013850415512465374, 0, 0, 0, 0, 0, 0.00047460844803037496, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0016233766233766235, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.002207505518763797, 0, 0.0016260162601626016, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.002207505518763797, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0004995004995004995, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.003401360544217687, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0012406947890818859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0.0015360983102918587, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0045662100456621, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0.0030959752321981426, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.629510948348211e-05, 0, 0.0027624309392265192, 0.0043859649122807015, 0.00035112359550561797, 0.0007855459544383347, 0.0011148272017837235, 0, 0, 0, 0.0012919896640826874, 0, 0, 2.0577401897236454e-05, 0, 0.001349527665317139, 0, 0.00032981530343007914, 0, 0, 0, 0, 0, 0, 0, 8.033419023136246e-05, 0, 0.0020161290322580645, 0, 0, 0, 0, 7.953551260637875e-05, 0, 0, 0.00027085590465872155, 0.00026954177897574127, 0, 2.0176748315241517e-05, 0, 0, 0.0004185851820845542, 0.003436426116838488, 0, 0, 3.7241173841799495e-05, 0.0009242144177449168, 0, 3.598157743235464e-05, 0, 0, 0, 0, 0, 0.006097560975609756, 0.01282051282051282, 3.98200135388046e-05, 0, 0.0005750431282346176, 0.00016053941242575052, 0.001869158878504673, 6.244925997626928e-05, 0.0013458950201884253, 0, 0.0007401924500370096, 0.0005347593582887701, 0, 0.001034126163391934, 0, 0, 0.0011806375442739079, 0.00015654351909830932, 0, 3.879427396516274e-05, 0.000390015600624025, 0, 0.0013698630136986301, 0.011904761904761904, 0, 1.9694343784465103e-05, 0, 0, 0, 0.0004901960784313725, 0.0007122507122507123, 0, 0]
[0.0012077294685990338, 0, 0.004132231404958678, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.629510948348211e-05, 0, 0, 0.0024154589371980675, 0, 0, 0, 0, 0.02127659574468085, 0, 0.0012804097311139564, 0, 0, 0, 0.0015337423312883436, 0, 0, 0, 1.888895185206173e-05, 0.003703703703703704, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0006906077348066298, 0.0034482758620689655, 0.0027472527472527475, 0, 0, 0, 0, 0, 0.0024096385542168677, 0, 0, 0.0037593984962406013, 0.001388888888888889, 0, 0, 0, 0, 0.0028169014084507044, 0, 0, 0, 0.002824858757062147, 0, 0.0029585798816568047, 0.00021321961620469082, 0.004464285714285714, 0.003257328990228013, 0.004149377593360996, 0.004405286343612335, 0.005555555555555556, 0.002932551319648094, 0, 0.003367003367003367, 0.005154639175257732, 2.1026514434702158e-05, 0.004484304932735426, 0.00039308176100628933, 0, 0.002967359050445104, 0.004016064257028112, 0.0024937655860349127, 0.0025575447570332483, 0.002369668246445498, 0, 0.004201680672268907, 0, 0.0025906735751295338, 0, 0, 0.0044444444444444444, 0, 0]
[0.0027472527472527475, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000980392156862745, 0.0012787723785166241, 0, 0, 0.00020234722784297855, 0, 0.00303951367781155, 0.00036036036036036037, 0.0014245014245014246, 5.989458552946814e-05, 0.0008802816901408451, 0.0005767012687427913, 0.0009900990099009901, 0.00016152479405588758, 0.0008176614881439084, 0.0002467308166790032, 0, 0.001272264631043257, 0.0008960573476702509, 0, 0.000778816199376947, 0.0005733944954128441, 0, 0, 0.0021691973969631237, 0, 8.185985592665357e-05, 0.0018450184501845018, 2.1411442274751628e-05, 0, 0.00019912385503783353, 0, 0.0008424599831508003, 0, 0, 0.0016891891891891893, 0.00011357183418512209, 0.0012077294685990338, 0.001053740779768177, 0, 0.0010857763300760044, 0, 0, 0.0013812154696132596, 0, 0, 0, 0, 0, 0, 0.0005924170616113745, 0.001037344398340249, 0, 0.002079002079002079, 0.00018018018018018018, 0.002066115702479339, 0, 0, 0, 0.002364066193853428, 0.0008291873963515755, 9.009820704567979e-05, 0, 0.0030211480362537764, 0, 0.00019778481012658228, 0.00010787486515641856, 2.056682160338941e-05, 0, 0, 0, 0.000223463687150838, 0, 0, 0, 0.00014182385477237272, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0027624309392265192, 0.0024154589371980675, 0, 0, 0.0028653295128939827, 0, 0.00021805494984736154, 0.00014958863126402394, 0, 0, 0.0001646090534979424, 0.00016594756057085962, 0.0013850415512465374, 0, 0.0002288329519450801, 0.0003313452617627568, 0.00019293845263360988, 0.0001309757694826457, 0, 0.00014330753797649757, 0.00041220115416323167, 0.0002384358607534573, 0.0035842293906810036, 0.0007230657989877079, 0.00021290185224611454, 0.0002416626389560174, 0, 0.0003171582619727244, 0.0025252525252525255, 0.0025575447570332483, 0.0006365372374283895, 0.0016863406408094434, 0.0022026431718061676, 0, 0.00012883277505797475, 0.0023094688221709007, 6.89893066574681e-05, 0.0001437607820586544, 0.001430615164520744, 0.0036363636363636364, 0.00020627062706270627, 0.008403361344537815, 0.00011384335154826958, 0, 0.0004901960784313725, 0.0003273322422258593, 9.968102073365231e-05, 0.00023640661938534278, 0.00014255167498218105, 0.0002463661000246366, 0.00012836970474967908, 0, 0, 0.00013273161667109106, 0.00017577781683951485, 0, 0, 0, 0, 0.00034129692832764505, 3.439972480220158e-05, 0.00017590149516270889, 0.00033211557622052476, 0.00031436655139893113, 0.00011779950524207798, 0.00010756157900397978, 0.0003869969040247678, 0, 7.234843003906815e-05, 0.0001392563709789723, 0.0017152658662092624, 9.450902561194594e-05, 0.00011348161597821153, 0.00022507314877335134, 0.00013646288209606986, 0.00022401433691756272, 0.00047596382674916705, 0.00045310376076121433, 0.0002748763056624519, 0, 0.0004710315591144607, 0.0001342822613132805, 0.0001591849729385546, 0.0005583472920156337, 0.0004389815627743635, 0.0003641660597232338, 0, 0]
